2018-05-17T08:01:30.545+0000 I NETWORK  [conn23] received client metadata from 172.23.0.4:49242 conn23: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:30.546+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49254 #25 (19 connections now open)
2018-05-17T08:01:30.548+0000 I NETWORK  [conn25] received client metadata from 172.23.0.4:49254 conn25: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.486+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:42378 #26 (20 connections now open)
2018-05-17T08:01:31.487+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:42382 #27 (21 connections now open)
2018-05-17T08:01:31.488+0000 I NETWORK  [conn26] received client metadata from 172.23.0.3:42378 conn26: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.489+0000 I NETWORK  [conn27] received client metadata from 172.23.0.3:42382 conn27: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.490+0000 I REPL     [rsSync] transition to primary complete; database writes are now permitted
2018-05-17T08:01:31.527+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:42412 #28 (22 connections now open)
2018-05-17T08:01:31.530+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:42416 #29 (23 connections now open)
2018-05-17T08:01:31.531+0000 I NETWORK  [conn28] received client metadata from 172.23.0.3:42412 conn28: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.558+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49330 #30 (24 connections now open)
2018-05-17T08:01:31.559+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49338 #31 (25 connections now open)
2018-05-17T08:01:31.561+0000 I NETWORK  [conn29] received client metadata from 172.23.0.3:42416 conn29: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.564+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49344 #32 (26 connections now open)
2018-05-17T08:01:31.565+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49350 #33 (27 connections now open)
2018-05-17T08:01:31.566+0000 I NETWORK  [conn30] received client metadata from 172.23.0.4:49330 conn30: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.566+0000 I NETWORK  [conn31] received client metadata from 172.23.0.4:49338 conn31: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.572+0000 I NETWORK  [conn32] received client metadata from 172.23.0.4:49344 conn32: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:31.573+0000 I NETWORK  [conn33] received client metadata from 172.23.0.4:49350 conn33: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:32.476+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:42478 #34 (28 connections now open)
2018-05-17T08:01:32.478+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:42480 #35 (29 connections now open)
2018-05-17T08:01:32.524+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49394 #36 (30 connections now open)
2018-05-17T08:01:32.529+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:42508 #37 (31 connections now open)
2018-05-17T08:01:32.530+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49398 #38 (32 connections now open)
2018-05-17T08:01:32.531+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:42512 #39 (33 connections now open)
2018-05-17T08:01:32.532+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49402 #40 (34 connections now open)
2018-05-17T08:01:32.535+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49404 #41 (35 connections now open)
2018-05-17T08:01:39.526+0000 I NETWORK  [conn10] end connection 172.23.0.3:42200 (34 connections now open)
2018-05-17T08:01:39.526+0000 I NETWORK  [conn11] end connection 172.23.0.3:42210 (33 connections now open)
2018-05-17T08:01:39.543+0000 I NETWORK  [conn12] end connection 172.23.0.3:42214 (32 connections now open)
2018-05-17T08:01:39.544+0000 I NETWORK  [conn13] end connection 172.23.0.3:42222 (31 connections now open)
2018-05-17T08:01:39.576+0000 I NETWORK  [conn14] end connection 172.23.0.4:49134 (30 connections now open)
2018-05-17T08:01:39.576+0000 I NETWORK  [conn15] end connection 172.23.0.4:49138 (29 connections now open)
2018-05-17T08:01:39.577+0000 I NETWORK  [conn16] end connection 172.23.0.4:49142 (28 connections now open)
2018-05-17T08:01:39.582+0000 I NETWORK  [conn17] end connection 172.23.0.4:49154 (27 connections now open)
2018-05-17T08:01:40.488+0000 I NETWORK  [conn18] end connection 172.23.0.3:42286 (26 connections now open)
2018-05-17T08:01:40.490+0000 I NETWORK  [conn19] end connection 172.23.0.3:42294 (25 connections now open)
2018-05-17T08:01:40.520+0000 I NETWORK  [conn20] end connection 172.23.0.3:42316 (24 connections now open)
2018-05-17T08:01:40.524+0000 I NETWORK  [conn21] end connection 172.23.0.3:42324 (23 connections now open)
2018-05-17T08:01:40.544+0000 I NETWORK  [conn22] end connection 172.23.0.4:49218 (22 connections now open)
2018-05-17T08:01:40.546+0000 I NETWORK  [conn24] end connection 172.23.0.4:49250 (21 connections now open)
2018-05-17T08:01:40.548+0000 I NETWORK  [conn23] end connection 172.23.0.4:49242 (20 connections now open)
2018-05-17T08:01:40.549+0000 I NETWORK  [conn25] end connection 172.23.0.4:49254 (19 connections now open)
2018-05-17T08:01:41.492+0000 I NETWORK  [conn26] end connection 172.23.0.3:42378 (18 connections now open)
2018-05-17T08:01:41.492+0000 I NETWORK  [conn27] end connection 172.23.0.3:42382 (17 connections now open)
2018-05-17T08:01:41.559+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:43024 #42 (18 connections now open)
2018-05-17T08:01:41.591+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49940 #43 (19 connections now open)
2018-05-17T08:01:41.591+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49944 #44 (20 connections now open)
2018-05-17T08:01:41.592+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49946 #45 (21 connections now open)
2018-05-17T08:01:41.608+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49954 #46 (22 connections now open)
2018-05-17T08:01:41.609+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49958 #47 (23 connections now open)
2018-05-17T08:01:41.610+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:49968 #48 (24 connections now open)
2018-05-17T08:01:41.611+0000 I NETWORK  [conn45] received client metadata from 172.23.0.4:49946 conn45: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:41.612+0000 I NETWORK  [conn46] received client metadata from 172.23.0.4:49954 conn46: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:41.612+0000 I NETWORK  [conn47] received client metadata from 172.23.0.4:49958 conn47: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:41.615+0000 I NETWORK  [conn48] received client metadata from 172.23.0.4:49968 conn48: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:42.129+0000 I REPL_HB  [replexec-5] Error in heartbeat (requestId: 8296) to node1:27017, response status: NetworkInterfaceExceededTimeLimit: Couldn't get a connection within the time limit
2018-05-17T08:01:42.502+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:43100 #49 (25 connections now open)
2018-05-17T08:01:42.502+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:43106 #50 (26 connections now open)
2018-05-17T08:01:42.503+0000 I NETWORK  [conn49] received client metadata from 172.23.0.3:43100 conn49: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:42.504+0000 I NETWORK  [conn50] received client metadata from 172.23.0.3:43106 conn50: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:42.514+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:43112 #51 (27 connections now open)
2018-05-17T08:01:42.534+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:43118 #52 (28 connections now open)
2018-05-17T08:01:42.551+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:50018 #53 (29 connections now open)
2018-05-17T08:01:42.578+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:50042 #54 (30 connections now open)
2018-05-17T08:01:42.589+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:50054 #55 (31 connections now open)
2018-05-17T08:01:42.596+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:50056 #56 (32 connections now open)
2018-05-17T08:01:43.496+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:43180 #57 (33 connections now open)
2018-05-17T08:01:43.500+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:43184 #58 (34 connections now open)
2018-05-17T08:01:45.692+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50268 #59 (35 connections now open)
2018-05-17T08:01:45.693+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:49890 #60 (36 connections now open)
2018-05-17T08:01:45.694+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50228 #61 (37 connections now open)
2018-05-17T08:01:45.695+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50240 #62 (38 connections now open)
2018-05-17T08:01:45.695+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50244 #63 (39 connections now open)
2018-05-17T08:01:45.696+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50250 #64 (40 connections now open)
2018-05-17T08:01:45.697+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50252 #65 (41 connections now open)
2018-05-17T08:01:45.697+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:49900 #66 (42 connections now open)
2018-05-17T08:01:45.694+0000 I NETWORK  [conn59] received client metadata from 172.23.0.2:50268 conn59: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:45.699+0000 I NETWORK  [conn60] received client metadata from 172.23.0.2:49890 conn60: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:45.700+0000 I NETWORK  [conn61] received client metadata from 172.23.0.2:50228 conn61: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:45.706+0000 I NETWORK  [conn62] received client metadata from 172.23.0.2:50240 conn62: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:45.716+0000 I NETWORK  [conn63] received client metadata from 172.23.0.2:50244 conn63: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:45.716+0000 I NETWORK  [conn64] received client metadata from 172.23.0.2:50250 conn64: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:45.719+0000 I NETWORK  [conn65] received client metadata from 172.23.0.2:50252 conn65: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:45.719+0000 I NETWORK  [conn66] received client metadata from 172.23.0.2:49900 conn66: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:45.769+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:49926 #67 (43 connections now open)
2018-05-17T08:01:45.771+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:49924 #68 (44 connections now open)
2018-05-17T08:01:45.771+0000 I NETWORK  [conn67] received client metadata from 172.23.0.2:49926 conn67: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:45.772+0000 I NETWORK  [conn68] received client metadata from 172.23.0.2:49924 conn68: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.503+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50474 #69 (45 connections now open)
2018-05-17T08:01:46.507+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50482 #70 (46 connections now open)
2018-05-17T08:01:46.508+0000 I NETWORK  [conn69] received client metadata from 172.23.0.2:50474 conn69: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.538+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50490 #71 (47 connections now open)
2018-05-17T08:01:46.540+0000 I NETWORK  [conn71] received client metadata from 172.23.0.2:50490 conn71: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.541+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50494 #72 (48 connections now open)
2018-05-17T08:01:46.552+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50498 #73 (49 connections now open)
2018-05-17T08:01:46.553+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50500 #74 (50 connections now open)
2018-05-17T08:01:46.554+0000 I NETWORK  [conn73] received client metadata from 172.23.0.2:50498 conn73: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.554+0000 I NETWORK  [conn74] received client metadata from 172.23.0.2:50500 conn74: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.563+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50506 #75 (51 connections now open)
2018-05-17T08:01:46.568+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50408 #76 (52 connections now open)
2018-05-17T08:01:46.570+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50432 #77 (53 connections now open)
2018-05-17T08:01:46.571+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50420 #78 (54 connections now open)
2018-05-17T08:01:46.571+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50278 #79 (55 connections now open)
2018-05-17T08:01:46.572+0000 I NETWORK  [conn77] received client metadata from 172.23.0.2:50432 conn77: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.572+0000 I NETWORK  [conn78] received client metadata from 172.23.0.2:50420 conn78: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.573+0000 I NETWORK  [conn79] received client metadata from 172.23.0.2:50278 conn79: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.571+0000 I NETWORK  [conn76] received client metadata from 172.23.0.2:50408 conn76: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.588+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50516 #80 (56 connections now open)
2018-05-17T08:01:46.648+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50468 #81 (57 connections now open)
2018-05-17T08:01:46.649+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50464 #82 (58 connections now open)
2018-05-17T08:01:46.650+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50292 #83 (59 connections now open)
2018-05-17T08:01:46.650+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50302 #84 (60 connections now open)
2018-05-17T08:01:46.650+0000 I NETWORK  [conn81] received client metadata from 172.23.0.2:50468 conn81: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.651+0000 I NETWORK  [conn82] received client metadata from 172.23.0.2:50464 conn82: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.652+0000 I NETWORK  [conn83] received client metadata from 172.23.0.2:50292 conn83: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.655+0000 I NETWORK  [conn84] received client metadata from 172.23.0.2:50302 conn84: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.658+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50450 #85 (61 connections now open)
2018-05-17T08:01:46.659+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50444 #86 (62 connections now open)
2018-05-17T08:01:46.659+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50442 #87 (63 connections now open)
2018-05-17T08:01:46.661+0000 I NETWORK  [conn85] received client metadata from 172.23.0.2:50450 conn85: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.662+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50306 #88 (64 connections now open)
2018-05-17T08:01:46.663+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50312 #89 (65 connections now open)
2018-05-17T08:01:46.664+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50318 #90 (66 connections now open)
2018-05-17T08:01:46.664+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50326 #91 (67 connections now open)
2018-05-17T08:01:46.663+0000 I NETWORK  [conn87] received client metadata from 172.23.0.2:50442 conn87: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.663+0000 I NETWORK  [conn86] received client metadata from 172.23.0.2:50444 conn86: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.665+0000 I NETWORK  [conn88] received client metadata from 172.23.0.2:50306 conn88: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.667+0000 I NETWORK  [conn90] received client metadata from 172.23.0.2:50318 conn90: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.668+0000 I NETWORK  [conn91] received client metadata from 172.23.0.2:50326 conn91: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.665+0000 I NETWORK  [conn89] received client metadata from 172.23.0.2:50312 conn89: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.728+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:49962 #92 (68 connections now open)
2018-05-17T08:01:46.737+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50338 #93 (69 connections now open)
2018-05-17T08:01:46.739+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:49968 #94 (70 connections now open)
2018-05-17T08:01:46.739+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:49938 #95 (71 connections now open)
2018-05-17T08:01:46.739+0000 I NETWORK  [conn92] received client metadata from 172.23.0.2:49962 conn92: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.740+0000 I NETWORK  [conn94] received client metadata from 172.23.0.2:49968 conn94: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.740+0000 I NETWORK  [conn93] received client metadata from 172.23.0.2:50338 conn93: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.741+0000 I NETWORK  [conn95] received client metadata from 172.23.0.2:49938 conn95: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.808+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:49984 #96 (72 connections now open)
2018-05-17T08:01:46.809+0000 I NETWORK  [conn96] received client metadata from 172.23.0.2:49984 conn96: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
2018-05-17T08:01:46.818+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50004 #97 (73 connections now open)
2018-05-17T08:01:46.819+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:50002 #98 (74 connections now open)
2018-05-17T08:01:46.819+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:49974 #99 (75 connections now open)
2018-05-17T08:01:46.821+0000 I NETWORK  [conn98] received client metadata from 172.23.0.2:50002 conn98: { driver: { name: "nodejs", version: "3.1.0-beta4" }, os: { type: "Linux", name: "linux", architecture: "x64", version: "4.9.87-linuxkit-aufs" }, platform: "Node.js v8.11.2, LE, mongodb-core: 3.1.0-beta4" }
